submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
02/17/2020,AL,71,58,13,4,0,0,0,0,0,0,02/18/2020 12:00:00 AM,Agree,Agree
04/12/2021,NC,935061,805044,130017,5655,1381,12290,10853,1437,42,5,04/13/2021 02:00:37 PM,Agree,Agree
04/16/2021,OR,173626,173626,0,695,0,2457,2457,0,2,0,04/17/2021 01:58:33 PM,Agree,Agree
09/09/2020,ND,14443,14443,0,333,0,160,NA,NA,3,0,09/10/2020 02:02:53 PM,Agree,Not agree
03/03/2020,GU,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
07/17/2020,VT,1334,NA,NA,9,0,56,NA,NA,0,0,07/18/2020 04:14:26 PM,Not agree,Not agree
02/20/2020,MS,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
05/20/2020,ID,2506,2278,228,30,5,77,57,20,0,20,05/21/2020 03:41:38 PM,Agree,Agree
01/06/2021,DE,61729,59134,2595,629,55,947,844,103,0,0,01/07/2021 02:56:59 PM,Agree,Agree
03/18/2021,VT,17247,NA,NA,141,-1,217,NA,NA,0,0,03/19/2021 02:25:43 PM,Not agree,Not agree
11/03/2020,WI,251032,238067,12965,6104,333,2171,2102,69,58,6,11/04/2020 03:03:00 PM,Agree,Agree
11/25/2020,NC,346506,327379,19127,4212,584,5138,4993,145,64,10,11/26/2020 02:44:21 PM,Agree,Agree
07/03/2020,MN,37624,NA,NA,0,0,1503,1466,37,0,0,07/04/2020 03:30:31 PM,N/A,Agree
08/17/2020,MN,65716,NA,NA,0,0,1758,1712,46,-1,-1,08/18/2020 02:26:55 PM,N/A,Agree
07/31/2020,WA,55803,NA,NA,0,0,1564,NA,NA,0,0,08/01/2020 02:38:12 PM,N/A,N/A
08/27/2020,NJ,193981,NA,NA,349,42,15921,14141,1780,7,0,08/27/2020 12:00:00 AM,Not agree,Agree
12/08/2020,AZ,378157,365138,13019,12314,311,6973,6449,524,23,5,12/09/2020 02:45:40 PM,Agree,Agree
01/27/2020,MO,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
05/03/2020,MI,43754,43754,0,547,0,4049,4049,0,29,0,05/04/2020 10:49:24 PM,Agree,Agree
03/13/2020,WY,1,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
12/30/2020,ND,92495,89525,2970,294,68,1292,NA,NA,10,0,12/31/2020 02:55:07 PM,Agree,Not agree
05/16/2020,WY,741,559,182,25,7,7,7,0,0,0,05/17/2020 03:27:46 PM,Agree,Agree
12/21/2020,RI,81312,NA,NA,940,0,1780,NA,NA,11,0,12/22/2020 02:35:48 PM,Not agree,N/A
07/31/2020,IL,180118,178837,1281,1980,39,7692,7495,197,22,5,08/01/2020 02:38:12 PM,Agree,Agree
10/28/2020,MI,185934,167545,18389,3590,319,7606,7257,349,41,23,10/29/2020 02:11:33 PM,Agree,Agree
05/06/2020,NE,6771,NA,NA,333,0,86,NA,NA,4,0,05/07/2020 10:59:02 PM,Not agree,Not agree
05/02/2021,VT,23126,NA,NA,94,1,247,NA,NA,0,0,05/03/2021 01:58:14 PM,Not agree,Not agree
05/24/2020,VI,69,NA,NA,0,0,6,NA,NA,0,0,05/25/2020 02:12:49 PM,NA,NA
09/27/2020,SC,146873,141589,5284,505,43,3451,NA,NA,15,3,09/27/2020 12:00:00 AM,Agree,Not agree
12/13/2020,ID,121179,101477,19702,547,36,1175,1058,117,6,1,12/14/2020 02:36:45 PM,Agree,Agree
10/01/2020,MD,126222,NA,NA,712,0,3950,3806,144,1,0,10/02/2020 01:40:08 PM,N/A,Agree
05/08/2020,AL,11767,11329,438,295,13,520,496,24,19,0,05/09/2020 12:00:00 AM,Agree,Agree
05/04/2020,ND,1225,1225,0,34,0,25,NA,NA,0,0,05/05/2020 05:25:08 PM,Agree,Not agree
01/07/2021,WA,264012,NA,NA,3260,165,3634,NA,NA,29,0,01/08/2021 03:56:01 PM,N/A,N/A
08/15/2020,CT,50897,48887,2010,0,0,4453,3569,884,0,0,08/16/2020 02:57:14 PM,Agree,Agree
01/22/2020,ND,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Not agree
07/17/2020,LA,88590,NA,NA,2179,0,3509,3399,110,24,0,07/18/2020 04:14:26 PM,Not agree,Agree
09/13/2020,MO,108944,NA,NA,663,18,1705,NA,NA,1,0,09/15/2020 12:00:00 AM,Not agree,Not agree
12/30/2020,ID,139864,115850,24014,1340,323,1403,1240,163,10,2,12/31/2020 02:55:07 PM,Agree,Agree
05/19/2020,WI,12885,12885,0,198,0,467,467,0,8,0,05/20/2020 03:28:26 PM,Agree,Agree
03/20/2021,SC,545051,460730,84321,1062,368,9140,NA,NA,5,0,03/20/2021 12:00:00 AM,Agree,Not agree
10/27/2020,MS,120221,104619,15602,816,346,3633,3235,398,13,4,10/29/2020 12:00:00 AM,Agree,Agree
01/17/2021,OR,133205,131485,1720,793,0,1800,1785,15,1,0,01/18/2021 02:39:32 PM,Agree,Agree
03/11/2021,GU,7767,NA,NA,9,0,133,NA,NA,0,0,03/12/2021 03:20:13 PM,Not agree,Not agree
09/11/2020,NH,7620,NA,NA,47,0,434,NA,NA,0,0,09/12/2020 02:12:43 PM,Not agree,Not agree
01/22/2020,DE,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
03/07/2020,FSM,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
11/23/2020,KY,160232,132799,27433,2132,232,1792,1747,45,5,0,11/24/2020 03:27:55 PM,Agree,Agree
05/06/2021,IL,1348176,1348176,0,1778,0,24483,22136,2347,40,0,05/07/2021 01:36:40 PM,Agree,Agree
06/11/2020,ND,2980,2980,0,39,0,74,NA,NA,1,0,06/12/2020 02:17:59 PM,Agree,Not agree
12/03/2020,IL,759562,759562,0,10959,0,13625,12830,795,228,37,12/04/2020 03:00:59 PM,Agree,Agree
02/05/2021,VA,526177,419383,106794,4710,1516,6774,5836,938,42,22,02/06/2021 04:05:17 PM,Agree,Agree
06/01/2020,IN,34830,NA,NA,256,0,2142,1976,166,8,-1,06/02/2020 02:16:17 PM,Not agree,Agree
10/12/2020,WI,160331,152192,8139,2016,60,1484,1474,10,9,0,10/13/2020 01:29:38 PM,Agree,Agree
01/27/2021,ND,97305,93074,4231,145,38,1417,NA,NA,1,0,01/28/2021 02:49:07 PM,Agree,Not agree
05/07/2020,AL,11472,11047,425,289,9,501,477,24,9,0,05/08/2020 12:00:00 AM,Agree,Agree
03/10/2021,SC,534593,454143,80450,1090,384,9007,NA,NA,16,1,03/10/2021 12:00:00 AM,Agree,Not agree
11/04/2020,DE,25753,24554,1199,219,1,716,629,87,4,0,11/05/2020 02:39:23 PM,Agree,Agree
05/31/2020,VI,69,NA,NA,0,0,6,NA,NA,0,0,06/01/2020 02:17:42 PM,NA,NA
04/01/2021,WA,365762,NA,NA,1276,368,5262,NA,NA,15,0,04/02/2021 01:56:15 PM,N/A,N/A
03/27/2021,IN,683076,NA,NA,977,0,13011,12605,406,9,0,03/28/2021 01:52:27 PM,Not agree,Agree
01/24/2020,NE,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
04/19/2020,ND,585,585,0,57,0,10,NA,NA,1,0,04/19/2020 04:22:39 PM,Agree,Not agree
03/20/2020,DC,77,NA,NA,6,NA,1,NA,NA,1,NA,03/26/2020 04:22:39 PM,NA,NA
06/27/2020,NE,18775,NA,NA,251,0,267,NA,NA,1,0,06/28/2020 02:59:02 PM,Not agree,Not agree
10/02/2020,MT,14283,14283,0,459,0,186,186,0,3,0,10/03/2020 01:39:53 PM,Agree,Agree
08/23/2020,ID,29853,27815,2038,191,13,307,278,29,1,0,08/24/2020 01:54:34 PM,Agree,Agree
07/27/2020,OR,17088,17088,0,330,0,289,289,0,0,0,07/28/2020 02:21:07 PM,Agree,Agree
02/07/2020,RI,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,N/A
01/30/2021,CT,250023,234814,15209,0,0,7046,5741,1305,0,0,01/31/2021 02:48:12 PM,Agree,Agree
06/25/2020,VI,81,NA,NA,1,0,6,NA,NA,0,0,06/26/2020 07:18:27 PM,NA,NA
07/18/2020,IN,55654,NA,NA,841,0,2820,2627,193,17,0,07/19/2020 03:05:47 PM,Not agree,Agree
05/19/2020,CA,81795,NA,NA,1365,0,3334,NA,NA,32,0,05/20/2020 03:28:26 PM,Not agree,Not agree
12/09/2020,LA,258914,NA,NA,4352,1680,6684,6393,291,32,2,12/10/2020 02:50:16 PM,Not agree,Agree
09/05/2020,FSM,0,0,0,0,0,0,0,0,0,0,09/06/2020 02:09:04 PM,Agree,Agree
03/10/2020,GU,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
04/21/2020,WY,441,322,119,13,8,6,6,0,4,0,04/21/2020 04:22:39 PM,Agree,Agree
03/29/2020,CA,5739,NA,NA,480,NA,137,NA,NA,18,NA,03/28/2020 04:22:39 PM,Not agree,Not agree
02/12/2021,NC,814594,717498,97096,4128,642,10376,9254,1122,82,17,02/13/2021 02:50:08 PM,Agree,Agree
10/22/2020,IN,155246,NA,NA,2850,0,4065,3831,234,42,1,10/23/2020 01:44:31 PM,Not agree,Agree
07/15/2020,AL,72521,69517,3004,2187,158,1694,1567,127,29,1,07/16/2020 12:00:00 AM,Agree,Agree
01/23/2021,NC,712716,640436,72280,7181,1338,8586,7858,728,122,20,01/24/2021 02:36:49 PM,Agree,Agree
05/12/2020,NC,15346,15346,0,301,0,577,577,0,27,0,02/19/2021 01:38:31 PM,Agree,Agree
08/31/2020,RI,21909,NA,NA,86,0,1078,NA,NA,1,0,09/01/2020 02:09:34 PM,Not agree,N/A
01/05/2021,NE,171033,NA,NA,1448,0,1692,NA,NA,10,0,01/06/2021 02:58:26 PM,Not agree,Not agree
04/04/2020,VA,2407,NA,NA,395,NA,52,NA,NA,6,NA,04/03/2020 04:22:39 PM,Agree,Agree
02/06/2020,CA,6,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
10/24/2020,CT,66052,63376,2676,0,0,4577,3674,903,0,0,10/25/2020 01:45:35 PM,Agree,Agree
05/29/2020,WY,891,682,209,15,0,15,15,0,0,0,05/30/2020 03:47:59 PM,Agree,Agree
01/23/2020,MI,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
07/09/2020,WY,1774,1428,346,34,10,21,21,0,0,0,07/10/2020 03:35:06 PM,Agree,Agree
04/12/2021,WY,56988,48229,8759,115,19,701,701,0,0,0,04/13/2021 02:00:37 PM,Agree,Agree
06/23/2020,GU,226,NA,NA,1,0,5,NA,NA,0,0,06/24/2020 03:03:27 PM,Not agree,Not agree
04/30/2020,MD,23472,NA,NA,1730,0,1192,1098,94,52,1,05/01/2020 09:00:19 PM,N/A,Agree
04/18/2021,WY,57341,48521,8820,37,0,703,703,0,0,0,04/19/2021 03:04:26 PM,Agree,Agree
01/01/2021,WI,522523,483007,39516,2085,180,5254,4869,385,12,2,01/02/2021 02:50:51 PM,Agree,Agree
01/26/2020,LA,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Agree
08/25/2020,MO,83276,NA,NA,1514,63,1440,NA,NA,14,0,08/27/2020 12:00:00 AM,Not agree,Not agree
02/03/2020,DC,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,NA,NA
08/02/2020,OR,19097,19097,0,280,0,326,326,0,1,0,08/03/2020 02:31:01 PM,Agree,Agree
05/30/2020,WI,18230,18230,0,523,0,588,588,0,20,0,05/31/2020 02:43:17 PM,Agree,Agree
05/05/2020,VT,906,NA,NA,4,0,52,NA,NA,0,0,05/06/2020 04:23:08 PM,Not agree,Not agree
05/04/2020,FSM,0,0,0,0,0,0,0,0,0,0,05/05/2020 05:25:08 PM,Agree,Agree
07/13/2020,MO,37041,NA,NA,1326,29,1083,NA,NA,14,0,07/15/2020 12:00:00 AM,Not agree,Not agree
02/28/2020,MO,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
03/29/2021,NH,83340,NA,NA,313,122,1237,NA,NA,0,0,03/30/2021 02:06:13 PM,Not agree,Not agree
09/28/2020,MI,135702,122735,12967,1329,21,7051,6731,320,7,-1,09/29/2020 01:50:42 PM,Agree,Agree
02/23/2020,AZ,1,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
01/21/2021,FSM,1,1,0,0,0,0,0,0,0,0,01/22/2021 02:51:49 PM,Agree,Agree
12/20/2020,NC,479168,442682,36486,6900,843,6224,5925,299,40,7,12/21/2020 02:39:53 PM,Agree,Agree
06/11/2020,SC,17174,17174,0,686,0,605,NA,NA,3,0,06/11/2020 12:00:00 AM,Agree,Not agree
09/29/2020,KY,67856,59544,8312,917,261,1170,1159,11,8,0,09/30/2020 02:17:41 PM,Agree,Agree
02/18/2020,NV,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,NA,NA
10/08/2020,WA,91918,NA,NA,710,0,2183,NA,NA,6,0,10/09/2020 01:43:36 PM,N/A,N/A
04/28/2021,RI,147670,NA,NA,340,0,2670,NA,NA,4,0,04/29/2021 12:00:00 AM,Not agree,N/A
04/24/2020,VT,827,NA,NA,2,0,44,NA,NA,1,0,05/25/2020 03:38:40 PM,Not agree,Not agree
03/05/2020,WA,70,NA,NA,31,NA,10,NA,NA,0,NA,03/26/2020 04:22:39 PM,N/A,N/A
12/02/2020,MO,347798,NA,NA,4600,618,4043,NA,NA,37,0,12/04/2020 12:00:00 AM,Not agree,Not agree
10/17/2020,MT,22233,22233,0,638,0,240,240,0,5,0,10/18/2020 01:26:54 PM,Agree,Agree
08/24/2020,MD,105046,NA,NA,377,0,3707,3564,143,13,3,08/25/2020 02:02:54 PM,N/A,Agree
07/23/2020,NJ,179860,NA,NA,286,44,15730,13810,1920,23,0,07/23/2020 12:00:00 AM,Not agree,Agree
02/10/2020,SC,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Not agree
08/06/2020,LA,127246,NA,NA,1303,0,4146,4028,118,50,0,08/07/2020 11:57:59 PM,Not agree,Agree
06/26/2020,VA,61247,58611,2636,677,43,1724,1620,104,24,0,06/27/2020 05:51:58 PM,Agree,Agree
01/24/2021,WY,50898,43443,7455,315,23,571,571,0,0,0,01/25/2021 02:42:40 PM,Agree,Agree
11/26/2020,IN,318894,NA,NA,6373,0,5561,5295,266,63,0,11/27/2020 03:07:59 PM,Not agree,Agree
02/19/2021,VI,2575,NA,NA,17,0,25,NA,NA,0,0,02/20/2021 02:45:37 PM,NA,NA
04/30/2021,ID,187656,150349,37307,177,33,2046,1784,262,1,0,05/01/2021 01:43:22 PM,Agree,Agree
12/14/2020,NV,189412,NA,NA,2579,0,2548,NA,NA,9,0,12/15/2020 02:39:02 PM,NA,NA
03/08/2021,IL,1199517,1199517,0,1182,0,23020,20767,2253,6,2,03/09/2021 02:47:41 PM,Agree,Agree
08/28/2020,MD,107294,NA,NA,630,0,3746,3603,143,10,0,08/29/2020 01:42:50 PM,N/A,Agree
11/09/2020,WY,18010,15311,2699,700,80,114,114,0,0,0,11/10/2020 02:45:45 PM,Agree,Agree
12/22/2020,MT,77947,77947,0,623,0,895,895,0,14,0,12/23/2020 02:36:58 PM,Agree,Agree
05/02/2020,MS,8931,8889,42,194,1,607,605,2,12,0,05/04/2020 12:00:00 AM,Agree,Agree
02/21/2021,CT,273101,256139,16962,0,0,7523,6166,1357,0,0,02/22/2021 02:53:38 PM,Agree,Agree
06/23/2020,RI,16523,NA,NA,78,0,953,NA,NA,7,0,06/24/2020 03:03:27 PM,Not agree,N/A
06/06/2020,MS,19345,19204,141,249,0,1088,1070,18,12,0,06/08/2020 12:00:00 AM,Agree,Agree
12/31/2020,LA,315275,NA,NA,4046,717,7488,7115,373,40,3,01/01/2021 02:49:07 PM,Not agree,Agree
02/12/2020,NJ,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
03/14/2021,AZ,832743,775006,57737,649,133,16553,14634,1919,7,-2,03/15/2021 02:03:45 PM,Agree,Agree
01/07/2021,CA,2518611,NA,NA,36385,0,28045,NA,NA,583,0,01/08/2021 03:56:01 PM,Not agree,Not agree
02/11/2020,DE,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
02/03/2020,RI,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,N/A
12/17/2020,AL,324947,264306,60641,4133,1064,6200,5135,1065,51,9,12/18/2020 12:00:00 AM,Agree,Agree
03/22/2020,WI,381,NA,NA,100,NA,4,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
02/05/2020,MO,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
08/19/2020,WA,68689,NA,NA,425,0,1822,NA,NA,13,0,08/20/2020 03:11:45 PM,N/A,N/A
03/31/2020,MO,2558,NA,NA,285,0,14,NA,NA,1,NA,04/02/2020 12:00:00 AM,Not agree,Not agree
03/10/2020,CT,2,NA,NA,1,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
03/28/2020,MI,4650,NA,NA,993,NA,111,NA,NA,19,NA,03/28/2020 04:22:39 PM,Agree,Agree
04/16/2021,NE,215792,NA,NA,0,0,2205,NA,NA,0,0,04/17/2021 01:58:33 PM,Not agree,Not agree
04/29/2020,ID,1984,1831,153,32,11,60,43,17,0,0,04/30/2020 04:07:01 PM,Agree,Agree
08/06/2020,SC,99335,97797,1538,1546,91,2085,NA,NA,41,4,08/06/2020 12:00:00 AM,Agree,Not agree
02/01/2021,WA,313335,NA,NA,535,36,4318,NA,NA,33,0,02/02/2021 02:51:51 PM,N/A,N/A
06/20/2020,SC,24667,24620,47,1174,11,676,NA,NA,13,3,06/20/2020 12:00:00 AM,Agree,Not agree
02/03/2020,AZ,1,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
12/12/2020,AL,303616,248471,55145,2437,678,5919,4934,985,65,16,12/13/2020 12:00:00 AM,Agree,Agree
06/14/2020,VA,54886,52460,2426,380,23,1552,1444,108,6,0,06/15/2020 02:33:03 PM,Agree,Agree
05/24/2020,NV,7786,NA,NA,90,16,410,NA,NA,18,16,05/25/2020 02:12:49 PM,NA,NA
08/05/2020,NV,53068,NA,NA,645,-4,917,NA,NA,28,0,08/06/2020 02:12:27 PM,NA,NA
08/05/2020,VT,1436,NA,NA,5,0,57,NA,NA,0,0,08/06/2020 02:12:27 PM,Not agree,Not agree
03/24/2021,NV,301727,NA,NA,246,0,5203,NA,NA,15,0,03/25/2021 02:25:23 PM,NA,NA
08/13/2020,DE,15967,14968,999,0,0,593,524,69,0,0,08/14/2020 02:30:03 PM,Agree,Agree
02/09/2020,RI,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,N/A
01/26/2021,WA,303482,NA,NA,1341,121,4167,NA,NA,19,0,01/27/2021 02:53:24 PM,N/A,N/A
01/26/2020,WA,1,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,N/A,N/A
04/19/2020,VT,812,NA,NA,9,0,38,NA,NA,0,0,04/19/2020 04:22:39 PM,Not agree,Not agree
12/28/2020,FSM,0,0,0,0,0,0,0,0,0,0,12/29/2020 02:56:32 PM,Agree,Agree
11/06/2020,FSM,0,0,0,0,0,0,0,0,0,0,11/07/2020 02:45:17 PM,Agree,Agree
01/06/2021,NJ,557267,504647,52620,5848,837,19523,17464,2059,141,38,01/07/2021 02:56:59 PM,Agree,Agree
01/09/2021,FSM,1,1,0,0,0,0,0,0,0,0,01/10/2021 04:10:55 PM,Agree,Agree
02/12/2021,AZ,793532,740314,53218,2426,240,14834,13128,1706,172,27,02/13/2021 02:50:08 PM,Agree,Agree
05/17/2020,ND,1900,1900,0,52,0,43,NA,NA,1,0,05/18/2020 04:01:54 PM,Agree,Not agree
11/04/2020,WA,111480,NA,NA,1469,0,2416,NA,NA,16,0,11/05/2020 02:39:23 PM,N/A,N/A
01/18/2021,GU,7515,NA,NA,41,8,125,NA,NA,0,0,01/19/2021 02:37:00 PM,Not agree,Not agree
10/19/2020,RI,28845,NA,NA,313,0,1177,NA,NA,1,0,10/20/2020 02:59:27 PM,Not agree,N/A
11/22/2020,ND,73397,73397,0,714,0,846,NA,NA,6,0,11/23/2020 03:04:35 PM,Agree,Not agree
10/09/2020,NC,227431,220965,6466,2034,231,3747,3713,34,25,1,02/19/2021 01:38:31 PM,Agree,Agree
10/20/2020,NV,91592,NA,NA,652,-4,1774,NA,NA,15,0,10/21/2020 01:34:31 PM,NA,NA
08/06/2020,WY,2958,2449,509,35,10,27,27,0,0,0,08/07/2020 11:57:59 PM,Agree,Agree
02/25/2021,IL,1181226,1181226,0,1884,0,22607,20406,2201,32,0,02/26/2021 03:02:41 PM,Agree,Agree
02/03/2020,MN,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,N/A,Agree
03/14/2021,ID,175236,141312,33924,0,0,1910,1677,233,0,0,03/15/2021 02:03:45 PM,Agree,Agree
03/09/2020,NJ,8,NA,NA,2,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
02/02/2020,VT,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
06/22/2020,NJ,170194,NA,NA,305,32,12895,12895,0,25,0,06/22/2020 12:00:00 AM,Not agree,Agree
04/15/2020,KY,2291,NA,NA,81,NA,122,NA,NA,7,NA,04/15/2020 04:22:39 PM,Agree,Agree
08/15/2020,NJ,190041,NA,NA,37,37,15903,14064,1839,0,0,08/15/2020 12:00:00 AM,Not agree,Agree
02/24/2020,MI,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
04/12/2020,CT,12035,NA,NA,525,NA,554,NA,NA,60,NA,04/11/2020 04:22:39 PM,Agree,Agree
05/06/2021,SC,583326,485063,98263,707,253,9590,NA,NA,3,0,05/06/2021 12:00:00 AM,Agree,Not agree
04/03/2021,RI,139094,NA,NA,273,0,2627,NA,NA,0,0,04/04/2021 01:43:43 PM,Not agree,N/A
02/16/2020,ND,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Not agree
12/15/2020,CT,155462,146114,9348,1470,149,5466,4414,1052,22,5,12/16/2020 02:28:57 PM,Agree,Agree
03/13/2020,NJ,30,NA,NA,1,NA,1,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
04/19/2021,MS,310095,190022,120073,319,154,7213,4976,2237,1,0,04/21/2021 12:00:00 AM,Agree,Agree
03/23/2021,MI,701378,633191,68187,4540,964,16932,15919,1013,12,4,03/24/2021 02:16:52 PM,Agree,Agree
06/24/2020,NC,56194,56174,20,1724,3,1271,1271,0,20,0,02/19/2021 01:38:31 PM,Agree,Agree
04/21/2021,ND,106385,98651,7734,167,59,1484,NA,NA,0,0,04/22/2021 01:56:30 PM,Agree,Not agree
03/03/2021,AL,503004,393639,109365,788,166,10469,8255,2214,10,1,03/04/2021 12:00:00 AM,Agree,Agree
04/20/2020,LA,24523,NA,NA,595,0,1328,1328,0,32,0,04/20/2020 04:22:39 PM,Not agree,Agree
02/17/2020,SC,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Not agree
04/07/2020,NJ,44416,NA,NA,3326,NA,1232,NA,NA,229,NA,04/07/2020 04:22:39 PM,Agree,Agree
05/09/2021,ID,189014,151412,37602,113,19,2061,1797,264,0,0,05/10/2021 02:15:36 PM,Agree,Agree
10/03/2020,WI,138002,130798,7204,3054,162,1383,1372,11,20,1,10/04/2020 01:35:23 PM,Agree,Agree
10/31/2020,DC,17266,NA,NA,122,0,646,NA,NA,0,0,11/01/2020 03:03:08 PM,NA,NA
09/09/2020,MT,8659,8659,0,278,0,119,119,0,0,0,09/10/2020 02:02:53 PM,Agree,Agree
12/25/2020,CA,2042290,NA,NA,39144,0,23947,NA,NA,312,0,12/26/2020 02:34:18 PM,Not agree,Not agree
12/22/2020,MO,419610,NA,NA,3859,887,5158,NA,NA,211,0,12/24/2020 12:00:00 AM,Not agree,Not agree
03/29/2020,WI,989,NA,NA,0,NA,13,NA,NA,0,NA,03/28/2020 04:22:39 PM,Agree,Agree
06/09/2020,NE,15883,NA,NA,131,0,191,NA,NA,3,0,06/10/2020 08:56:25 PM,Not agree,Not agree
07/02/2020,VA,63735,61039,2696,532,21,1816,1712,104,30,-1,07/03/2020 03:01:33 PM,Agree,Agree
09/28/2020,CT,57147,54743,2404,560,33,4503,3606,897,2,0,09/29/2020 01:50:42 PM,Agree,Agree
12/05/2020,ME,13349,11802,1547,222,60,227,225,2,0,0,12/06/2020 02:51:16 PM,Agree,Agree
08/13/2020,MI,99856,90392,9464,1167,46,6555,6289,266,16,0,08/14/2020 02:30:03 PM,Agree,Agree
02/15/2021,NE,197428,NA,NA,120,0,2004,NA,NA,1,0,02/16/2021 02:53:06 PM,Not agree,Not agree
08/07/2020,MO,62998,NA,NA,1095,25,1301,NA,NA,21,0,08/09/2020 12:00:00 AM,Not agree,Not agree
11/07/2020,DC,17891,NA,NA,99,0,654,NA,NA,2,0,11/08/2020 02:40:34 PM,NA,NA
08/30/2020,MI,112526,102017,10509,551,12,6748,6473,275,3,-3,08/31/2020 02:05:56 PM,Agree,Agree
08/13/2020,IL,201727,200427,1300,1834,0,7905,7696,209,24,0,08/14/2020 02:30:03 PM,Agree,Agree
04/20/2021,NE,217507,NA,NA,399,0,2222,NA,NA,0,0,04/21/2021 02:12:05 PM,Not agree,Not agree
04/15/2021,LA,451476,NA,NA,803,292,10273,9388,885,9,6,04/16/2021 02:12:25 PM,Not agree,Agree
11/12/2020,NE,92553,NA,NA,2611,0,756,NA,NA,25,0,11/13/2020 02:54:34 PM,Not agree,Not agree
03/24/2020,ID,71,NA,NA,20,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
04/30/2021,KY,444127,335631,108496,719,272,6501,5867,634,4,1,05/01/2021 01:43:22 PM,Agree,Agree
12/15/2020,MD,241767,NA,NA,2405,0,5270,5103,167,64,0,12/16/2020 02:28:57 PM,N/A,Agree
06/04/2020,MD,56770,NA,NA,912,0,2702,2580,122,34,0,06/05/2020 03:17:07 PM,N/A,Agree
11/04/2020,KY,113009,94691,18318,1630,346,1514,1491,23,11,0,11/05/2020 02:39:23 PM,Agree,Agree
03/21/2020,WI,281,NA,NA,75,NA,4,NA,NA,1,NA,03/26/2020 04:22:39 PM,Agree,Agree
11/20/2020,IN,282311,NA,NA,6808,0,5206,4952,254,63,0,11/21/2020 02:59:41 PM,Not agree,Agree
05/13/2020,LA,32728,NA,NA,612,0,2381,2315,66,34,0,05/14/2020 05:25:44 PM,Not agree,Agree
09/18/2020,MI,127500,115387,12113,778,83,6954,6638,316,-1,-7,09/19/2020 02:00:26 PM,Agree,Agree
03/11/2021,NH,77764,NA,NA,301,131,1191,NA,NA,4,2,03/12/2021 03:20:13 PM,Not agree,Not agree
