submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
11/06/2020,TX,1017677,NA,NA,9239,1694,20261,NA,NA,146,0,11/08/2020 12:00:00 AM,Not agree,Not agree
07/18/2020,TN,87591,86638,953,1011,35,923,887,36,17,1,07/18/2020 12:00:00 AM,Agree,Agree
07/19/2020,TN,88352,87374,978,761,25,939,903,36,16,0,07/19/2020 12:00:00 AM,Agree,Agree
05/22/2020,AK,406,NA,NA,2,0,11,NA,NA,0,0,05/22/2020 12:00:00 AM,N/A,N/A
10/11/2020,WV,18128,17519,609,215,6,382,NA,NA,1,0,10/12/2020 02:07:08 PM,Agree,Not agree
03/07/2020,PW,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,NA,NA
07/06/2020,PW,0,NA,NA,0,0,0,NA,NA,0,0,07/07/2020 02:58:02 PM,NA,NA
01/27/2021,OH,878284,767576,110708,5366,1440,10931,9737,1194,75,16,01/28/2021 02:49:07 PM,Agree,Agree
01/11/2021,AS,3,NA,NA,0,0,0,NA,NA,0,0,01/12/2021 02:48:35 PM,NA,NA
06/14/2020,OK,10767,NA,NA,288,0,398,398,0,1,0,06/15/2020 12:00:00 AM,Not agree,Agree
10/23/2020,PW,0,NA,NA,0,0,0,NA,NA,0,0,10/24/2020 01:26:44 PM,NA,NA
12/02/2020,UT,202220,202220,0,4004,0,906,889,17,16,1,12/03/2020 03:21:08 PM,Agree,Agree
05/11/2020,IA,12373,NA,NA,414,0,271,NA,NA,6,0,05/12/2020 05:26:08 PM,Not agree,Not agree
08/29/2020,NYC,236260,230148,6112,295,22,23395,18766,4629,1,0,08/27/2020 12:00:00 AM,Agree,Agree
04/16/2021,OK,446071,352150,93921,241,48,7215,6139,1076,1,0,04/17/2021 12:00:00 AM,Agree,Agree
04/21/2020,KS,2025,2025,0,39,0,107,NA,NA,7,0,04/21/2020 04:22:39 PM,Agree,N/A
05/14/2021,IA,369060,NA,NA,237,38,5998,NA,NA,1,1,05/15/2021 01:54:58 PM,Not agree,Not agree
05/02/2021,IA,365519,NA,NA,291,10,5959,NA,NA,7,7,05/03/2021 01:58:14 PM,Not agree,Not agree
05/24/2020,MA,92675,92675,0,1013,0,6812,6622,190,62,2,05/26/2020 12:00:00 AM,Agree,Agree
06/15/2021,AK,67910,NA,NA,25,0,366,NA,NA,0,0,06/16/2021 03:10:20 PM,N/A,N/A
06/12/2020,FL,69341,NA,NA,1885,0,2877,NA,NA,29,0,06/13/2020 05:46:26 PM,Not agree,Not agree
02/09/2021,KS,282960,231651,51309,0,0,4197,NA,NA,0,0,02/10/2021 02:52:16 PM,Agree,N/A
01/27/2021,CO,390258,371210,19048,1638,208,5552,4843,709,35,1,01/28/2021 02:49:07 PM,Agree,Agree
10/31/2020,MP,96,96,0,4,0,2,2,0,0,0,11/01/2020 03:03:08 PM,Agree,Agree
05/28/2020,PW,0,NA,NA,0,0,0,NA,NA,0,0,05/29/2020 02:19:55 PM,NA,NA
04/30/2020,IA,7145,NA,NA,302,0,162,NA,NA,14,0,05/01/2020 09:00:19 PM,Not agree,Not agree
05/25/2021,NM,202405,NA,NA,184,0,4295,NA,NA,3,1,05/27/2021 12:00:00 AM,N/A,Not agree
05/16/2021,TN,857453,707162,150291,328,96,12373,9960,2413,10,2,05/16/2021 12:00:00 AM,Agree,Agree
01/26/2020,IA,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
12/06/2020,TN,443106,402741,40365,3019,649,5693,5057,636,86,17,12/06/2020 12:00:00 AM,Agree,Agree
06/04/2021,OK,453662,358018,95644,110,0,7320,6238,1082,0,0,06/05/2021 01:49:07 PM,Agree,Agree
04/12/2021,IA,357178,NA,NA,232,53,5857,NA,NA,0,0,04/13/2021 02:00:37 PM,Not agree,Not agree
06/06/2021,HI,35360,NA,NA,77,6,502,NA,NA,3,0,06/07/2021 02:36:26 PM,Not agree,Not agree
01/28/2020,PR,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
02/13/2021,WV,127282,101966,25316,395,57,2201,NA,NA,2,0,02/14/2021 02:51:00 PM,Agree,Not agree
03/24/2021,NM,190275,NA,NA,211,0,4151,NA,NA,3,0,03/26/2021 12:00:00 AM,N/A,Not agree
06/23/2020,NYC,215538,210725,4813,184,12,22838,18277,4561,23,0,06/21/2020 12:00:00 AM,Agree,Agree
03/13/2020,UT,6,NA,NA,2,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
